K,Istar,N,L,Y,W,R,sL,G,a,I,regime,cost_gap,new_task_margin,epsilonL,LambdaI,productivity,displacement,wage_derivative_formula,wage_derivative_numeric,labor_share_derivative,employment_derivative
2.320794416806389,0.311022560412483,1.0,0.7845477772415153,17.425844899686627,13.671407882605559,2.886930520474984,0.6155152147746482,0.36481790455708263,0.311022560412483,0.4,cost-minimizing,2.9398705692074145e-13,2.7948132987591086,0.23799514960246565,5.223592806270975,3.6415315207705145e-13,1.9348760531231464,0.0,-3.5749181392930036e-09,-3.0364599723498027e-09,-2.8421709430404003e-09
2.3701132112545396,0.31352571616564656,1.0,0.7829535800774363,17.545829325588098,13.737569885896571,2.864820874217803,0.613016308556061,0.36298614253007555,0.3135257161656466,0.4,cost-minimizing,-1.028066520802895e-13,2.7722578564303992,0.2399130680770108,5.203011704850992,-1.2656542480726787e-13,1.9362009556169466,0.0,4.773959005888173e-09,2.94764213037979e-09,0.0
2.420480070739474,0.31603535207230593,1.0,0.7813559433276924,17.66756573210039,13.80465748890851,2.8429131231955678,0.6105171101734727,0.36115423568935645,0.31603535207230593,0.4,cost-minimizing,2.686739719592879e-13,2.749898072694774,0.24183716358317683,5.1828243932451645,3.308464613382967e-13,1.93755943126652,0.0,-2.353672812205332e-09,-1.4155343563970744e-09,0.0
2.4719172675071714,0.3185513918405182,1.0,0.7797548855135172,17.791079726411535,13.872681335230844,2.8212063452778438,0.6080176814822404,0.3593222635897718,0.3185513918405183,0.4,cost-minimizing,1.5631940186722204e-13,2.727732953705856,0.24376741812716737,5.1630256668094745,1.931788062847773e-13,1.9389518548816282,0.0,-2.597921877622866e-09,-2.4424906541753444e-09,-2.8421709430404003e-09
2.5244475471071977,0.32107375940407573,1.0,0.778150424379096,17.91639735276601,13.941652203400286,2.799699594568045,0.6055180829614065,0.357490305005269,0.3210737594040758,0.4,cost-minimizing,-3.0531133177191805e-13,2.7057614809418506,0.24570381437932146,5.143610445027972,-3.7414515929867786e-13,1.9403786052542211,0.0,6.128431095930863e-09,4.5852210917018965e-09,2.8421709430404003e-09
2.578094138450796,0.32360237892523713,1.0,0.77654257689253,18.043545101031526,14.011581009031152,2.778391902416852,0.6030183737268713,0.3556584379285189,0.32360237892523713,0.4,cost-minimizing,-2.2470914018413168e-13,2.6839826122046078,0.24764633567498212,5.124573769201277,-2.7533531010703887e-13,1.9418400652768308,0.0,-3.3750779948604755e-09,-1.9984014443252818e-09,0.0
2.6328807640827216,0.3261371747972715,1.0,0.774931359247202,18.172549915439987,14.082478806959429,2.7572822784180238,0.6005186115447115,0.3538267395707846,0.32613717479727145,0.4,cost-minimizing,-7.105427357601002e-15,2.6623952826009867,0.24959496601525694,5.10591080019584,-8.881784197001254e-15,1.9433366220636368,0.0,9.992007221626409e-10,1.4821477378745838e-09,2.8421709430404003e-09
2.688831650671362,0.3286780716463703,1.0,0.7733167868637654,18.30343920350986,14.15435679341453,2.736369711382313,0.5980188528452988,0.35199528636235045,0.3286780716463703,0.4,cost-minimizing,-8.681944052568724e-14,2.6409984055021405,0.25154969006715233,5.087616816256057,-1.054711873393899e-13,1.9448686670732185,0.0,6.705747068735945e-09,4.862776847858186e-09,2.8421709430404003e-09
2.745971539721778,0.331224994333374,1.0,0.7716988743917919,18.436240845140528,14.227226308211707,2.7156531702917137,0.5955191527375914,0.35016415395318334,0.33122499433337405,0.4,cost-minimizing,1.56097357262297e-13,2.6197908734829887,0.2535104931635578,5.069687210874587,1.9095836023552698e-13,1.9464365962338788,0.0,3.6859404417555193e-09,3.080868893334809e-09,2.8421709430404003e-09
2.804325698516407,0.33377786795550085,1.0,0.7700776357116488,18.570983201890307,14.3010988369532,2.695131605237315,0.5930195650232746,0.3483334172136857,0.3337778679555008,0.4,cost-minimizing,3.2174263253637037e-13,2.5987715592452414,0.25547736130333043,5.052117490718608,3.930189507173055e-13,1.9480408100721749,0.0,-4.063416270128073e-09,-2.3814283878209608e-09,0.0
2.8639199312882684,0.33633661784752944,1.0,0.7684530839365447,18.707695126441784,14.3759860132586,2.6748039483347954,0.5905201422115757,0.3465031502359328,0.33633661784752944,0.4,cost-minimizing,1.4410694859634532e-13,2.577939316517865,0.2574502811508275,5.034903273614832,1.7541523789077478e-13,1.949681713843346,0.0,1.9095836023552692e-09,2.0261570199409107e-09,2.8421709430404003e-09
2.924780590631603,0.3389011695827982,1.0,0.7668252314146886,18.846405972257777,14.451899621012071,2.6546691146212256,0.5880209355342042,0.3446734263351253,0.33890116958279815,0.4,cost-minimizing,-1.127986593019159e-13,2.557292980938743,0.259429240035307,5.01804028658963,-1.3766765505351944e-13,1.9513597176645543,0.0,2.7311486405778847e-09,2.4702462297909733e-09,2.8421709430404003e-09
2.9869345891550028,0.34147144897402515,1.0,0.7651940897317357,18.98714560343457,14.528851596624168,2.6347260029335287,0.5855219949603847,0.34284431805125204,0.34147144897402515,0.4,cost-minimizing,-2.9531932455029164e-13,2.5368313709178967,0.26141422595021857,5.001524363963224,-3.5860203695392566e-13,1.953075236651044,0.0,-4.218847493575595e-09,-2.4424906541753444e-09,0.0
3.0504094113821774,0.3440473820738519,1.0,0.7635596697129474,19.12994440474941,14.606854031318262,2.614973496766274,0.5830233692121756,0.34101589715102565,0.3440473820738519,0.4,cost-minimizing,5.728750807065808e-14,2.5165532884798734,0.2634052275522259,4.985351445497681,6.883382752675972e-14,1.954828691054879,0.0,-3.0420110874729285e-09,-1.8041124150158792e-09,0.0
3.115233125905622,0.3466288951753007,1.0,0.761921981425747,19.2748332919153,14.685919173426777,2.595410465112187,0.5805251057797252,0.3391882346299555,0.3466288951753007,0.4,cost-minimizing,-5.551115123125783e-15,2.4964575200887844,0.26540223416023123,4.969517574596548,-6.661338147750941e-15,1.9566205064069462,0.0,-5.706546346573304e-09,-5.107025913275719e-09,-5.684341886080801e-09
3.181434397798557,0.34921591481159014,1.0,0.7602810341823374,19.421843722044265,14.766059430722574,2.5760357632794952,0.5780272509373262,0.33736140071494336,0.3492159148115901,0.4,cost-minimizing,1.2145839889399213e-13,2.4765428374499403,0.2674052357537095,4.954018896558615,1.465494392505207e-13,1.9584511136608482,0.0,-5.262457136723241e-09,-3.930189507173054e-09,-2.8421709430404003e-09
3.249042501290644,0.3518083677562283,1.0,0.7586368365422573,19.571007704321357,14.847287372751477,2.556848233694509,0.5755298497588816,0.33553546486674657,0.35180836775622826,0.4,cost-minimizing,1.7852386235972517e-13,2.4568079982967186,0.26941422297145257,4.938851656879199,2.1538326677728042e-13,1.9603209493409481,0.0,-2.753353101070388e-09,-2.5091040356528538e-09,-2.8421709430404003e-09
3.3180873327130485,0.35440618102255633,1.0,0.7569893963153951,19.722357810901794,14.929615733191858,2.537846706682903,0.5730329461339881,0.33371049578289325,0.3544061810225563,0.4,cost-minimizing,-2.7711166694643907e-13,2.4372517471559436,0.2714291871097553,4.924012199603222,-3.3417713041217217e-13,1.9622304556927506,0.0,-6.88338275267597e-10,-3.996802888650563e-10,0.0
3.3885994237186257,0.35700928186302155,1.0,0.7553387205646589,19.87592718802498,15.01305741223964,2.5190300012306532,0.5705365827842761,0.33188656140084216,0.3570092818630215,0.4,cost-minimizing,1.2101430968414206e-13,2.417872816092755,0.27345012012032427,4.90949696572738,1.4543921622589553e-13,1.9641800808361451,0.0,-7.149836278586007e-09,-4.085620730620576e-09,0.0
3.4606099547830147,0.3596175977688136,1.0,0.7536848156086493,20.031749567355014,15.097625478989885,2.5003969257311534,0.5680408012790166,0.33006372890094327,0.35961759776881363,0.4,cost-minimizing,2.7911006839076435e-13,2.398669925441677,0.2754770146087039,4.895302491647107,3.3528735343679733e-13,1.9661702789232303,0.0,-1.865174681370263e-09,-1.0380585280245214e-09,0.0
3.5341507689926717,0.3622310564685911,1.0,0.7520276870247855,20.18985927755996,15.183333173860115,2.4819462787082456,0.5655456420518782,0.32824206471008677,0.3622310564685911,0.4,cost-minimizing,-3.8125058665627876e-13,2.37964178451332,0.277509863831696,4.881425407654774,-4.574118861455646e-13,1.9682015102977841,0.0,1.9984014443252815e-10,1.1102230246251564e-10,0.0
3.6092543861258823,0.3648495859270266,1.0,0.7503673396528874,20.350291256135147,15.270193911026736,2.463676849522061,0.5630511444177217,0.3264216345055224,0.36484958592702665,0.4,cost-minimizing,1.509903313490213e-13,2.3607870922838052,0.27954866169465836,4.8678624364839305,1.798561299892754e-13,1.9702742416582428,0.0,3.9745984281580604e-09,3.1752378504279473e-09,2.8421709430404003e-09
3.6859540170330343,0.36747311434417,1.0,0.7487037775970493,20.513081061443742,15.358221280858205,2.4455874190611264,0.5605573465881205,0.3246025032181524,0.36747311434417007,0.4,cost-minimizing,2.498001805406602e-13,2.3421045380704775,0.2815934027497562,4.854610391893935,2.9864999362416716e-13,1.972388946226157,0.0,-2.6645352591003753e-09,-1.4821477378745838e-09,0.0
3.7642835783224555,0.37010157015326506,1.0,0.747037004229905,20.67826488504145,15.44742905239423,2.427676760410117,0.5580642856888065,0.3227847350369425,0.37010157015326506,0.4,cost-minimizing,-4.0389913635863195e-13,2.3235928021829517,0.2836440821925506,4.841666177306598,-4.829470157119432e-13,1.9745461039154522,0.0,2.6645352591003757e-10,1.0824674490095276e-09,2.8421709430404003e-09
3.844277707358368,0.3727348820190223,1.0,0.7453670221953559,20.845879564232224,15.5378311758344,2.4099436395016727,0.555571997776358,0.3209683934130475,0.3727348820190223,0.4,cost-minimizing,-4.014566457044566e-13,2.3052505565581627,0.28570069585910396,4.829026784483487,-4.785061236134426e-13,1.9767462015065058,0.0,1.6875389974302377e-09,-1.1102230246251564e-11,-2.8421709430404003e-09
3.9259717775775256,0.3753729788359812,1.0,0.7436938334116396,21.015962594888805,15.629441785029346,2.3923868157533628,0.55308051785453,0.3191535410639108,0.3753729788359812,0.4,cost-minimizing,3.3284486278262193e-13,2.2870764653805433,0.2877632402232805,4.81668929224549,3.96349619791181e-13,1.978989732824686,0.0,2.1094237467877974e-09,1.1712852909795402e-09,0.0
4.0094019141313835,0.3780157897264192,1.0,0.742017439074742,21.18855214454473,15.722275199996565,2.3750050426855056,0.5505898798910333,0.3173402399777072,0.37801578972641914,0.4,cost-minimizing,3.597122599785507e-14,2.269069185682893,0.28983171239357547,4.804650865236633,4.2188474935755955e-14,1.9812771989221254,0.0,-2.5313084961453565e-09,-1.3933298959045713e-09,0.0
4.094605009860633,0.38066324403762186,1.0,0.7403378396617499,21.363687065756988,15.816345929473178,2.3577970685178493,0.5481001168350609,0.31552855141825076,0.38066324403762186,0.4,cost-minimizing,-1.5765166949677223e-13,2.251227367925858,0.2919061101092119,4.7929087527321235,-1.876276911616515e-13,1.9836091082622724,0.0,-4.107825191113079e-09,-2.2648549702353193e-09,0.0
4.1816187416092525,0.38331527133979254,1.0,0.7386550349342049,21.541406909747753,15.91166867345204,2.34076163675569,0.5456112606336648,0.3137185359294854,0.3833152713397925,0.4,cost-minimizing,-3.388400671155978e-13,2.2335496565669617,0.29398643173707617,4.781460287484197,-4.0190073491430677e-13,1.985985976910454,0.0,-6.10622663543836e-09,-3.3306690738754692e-09,0.0
4.270481586885203,0.38597180142332294,1.0,0.7369690239412301,21.721751940326502,16.008258325755946,2.3238974867547757,0.5431233422488895,0.31191025334043565,0.3859718014233229,0.4,cost-minimizing,-3.2951419370874646e-13,2.2160346906081636,0.29607267626790984,4.7703028846111595,-3.907985046680552e-13,1.9884083287273864,0.0,-1.021405182655144e-09,-5.551115123125783e-10,0.0
4.361232840875218,0.38863276429597393,1.0,0.7352798050231122,21.90476314811115,16.10612997661983,2.307203354271247,0.5406363916747994,0.31010376277023555,0.38863276429597393,0.4,cost-minimizing,2.899902540320909e-13,2.1986811041284007,0.2981648433124667,4.7594340405264735,3.4305891460917347e-13,1.9908766955672315,0.0,4.685141163918161e-09,2.5313084961453565e-09,0.0
4.45391263382113,0.3912980901801469,1.0,0.7335873758143681,22.090482265038816,16.205298915283482,2.2906779719959625,0.5381504379542049,0.3082991226331109,0.39129809018014683,0.4,cost-minimizing,3.0175861809311755e-13,2.181487526800445,0.30026293309779994,4.7488513319067325,3.5638159090467535e-13,1.9933916174805477,0.0,3.0420110874729285e-09,1.6264767310758541e-09,0.0
4.5485619487655,0.39396770950942817,1.0,0.731891733247614,22.278951779194195,16.30578063261424,2.274320070070152,0.5356655091961896,0.30649639064386713,0.39396770950942817,0.4,cost-minimizing,-1.0591527654923993e-13,2.164452584388883,0.30236694646274637,4.738552414701308,-1.2434497875801756e-13,1.995953642920529,0.0,-7.549516567451063e-10,-1.3600232051658166e-09,-2.8421709430404003e-09
4.645222639674322,0.3966415529254056,1.0,0.7301928735567456,22.470214949939553,16.40759082373485,2.2581283765870763,0.5331816325930816,0.3046956238231996,0.3966415529254056,0.4,cost-minimizing,2.233768725545815e-13,2.14757489923407,0.30447688485374363,4.728535023179093,2.6312285683616215e-13,1.9985633289547766,0.0,7.549516567451063e-10,3.996802888650563e-10,0.0
4.743937449944871,0.39931955127457547,1.0,0.728490792280237,22.6643158233649,16.5107453906522,2.242101618079936,0.5306988344370743,0.30289687850295155,0.3993195512745755,0.4,cost-minimizing,1.816324868286756e-13,2.1308530907223266,0.3065927503208132,4.718796969012832,2.131628207280301e-13,2.0012212414824733,0.0,2.020605904817785e-09,1.0769163338864018e-09,0.0
4.844750031306846,0.4,1.0,0.7286917009021978,22.89253677033082,16.681601557137267,2.216170512102049,0.5309915949636997,0.302440604864197,0.4,0.4,technology-constrained,0.018525697116964057,2.103770764950197,0.3063428999735433,4.716369215160871,0.021762059979818508,1.9993953079265068,-1.9776332479466883,-1.9776332470300415,-1.3868947508766103,-0.9516334207204656
4.947704963125189,0.4,1.0,0.7295397183760592,23.13342736147827,16.87675408236469,2.18710796657786,0.5322282006881823,0.302440604864197,0.4,0.4,technology-constrained,0.04335706906827008,2.0733932920542877,0.30528859807026354,4.716369215160871,0.050923505831027574,1.9960257600109776,-1.94510225417995,-1.9451022526206783,-1.3866618537250461,-0.9503676229316581
5.052847772113091,0.4,1.0,0.7303866038813334,23.376242427147186,17.073694317870494,2.1583561014443413,0.5334645911292991,0.302440604864197,0.4,0.4,technology-constrained,0.06819206726483262,2.0433144540519432,0.30423617967411115,4.716369215160871,0.08007987490303849,1.9926472983611576,-1.9125674234581191,-1.9125674227016274,-1.3864118966477876,-0.9490945548917827
5.16022495246393,0.4,1.0,0.731232350950433,23.620989352562194,17.272431576049055,2.1299126890445716,0.5347007510764927,0.302440604864197,0.4,0.4,technology-constrained,0.09303069211191772,2.0135319605398228,0.30318565270599507,4.716369215160871,0.10923080850283487,1.9892599655165717,-1.8800291570137369,-1.8800291559317726,-1.3861448842189537,-0.9478142506624819
5.269883986411017,0.4,1.0,0.7320769531435105,23.86767545378685,17.47297512482676,2.101775502195553,0.5359366653238958,0.302440604864197,0.4,0.4,technology-constrained,0.11787294397014492,1.9840435218881316,0.3021370250173976,4.716369215160871,0.13837594804798628,1.9858638044727013,-1.847487856424715,-1.847487856299068,-1.3858608223504818,-0.946526738709874
5.381873365224264,0.4,1.0,0.7329204040487989,24.11630797652607,17.67533418632142,2.073942314420235,0.5371723186710747,0.302440604864197,0.4,0.4,technology-constrained,0.1427188231552985,1.9548468494816778,0.3010903043902402,4.716369215160871,0.1675149350842087,1.9824588586790366,-1.814943923594828,-1.8149439236836427,-1.38555971735399,-0.9452320530956014
5.496242610653044,0.4,1.0,0.7337626972828388,24.366894094929517,17.879517935500626,2.046410900177364,0.538407695923783,0.302440604864197,0.4,0.4,technology-constrained,0.1675683299383337,1.9259396559587627,0.3000454985367452,4.716369215160871,0.19664741130312474,1.979045172037059,-1.7823977607339343,-1.7823977584541237,-1.3852415763848656,-0.9439302279590222
5.6130422968247204,0.4,1.0,0.7346038264906496,24.61944091039691,18.085535498838524,2.0191790350892433,0.5396427818947197,0.302440604864197,0.4,0.4,technology-constrained,0.19242146454547315,1.8973196554479905,0.29900261509929865,4.716369215160871,0.22577301856014148,1.9756227888981557,-1.7498497703380143,-1.7498497705714653,-1.3849064084525684,-0.9426212860375037
5.732324072608552,0.4,1.0,0.7354437853461275,24.873955450390582,18.293395952967106,1.9922444961678603,0.540877561404268,0.302440604864197,0.4,0.4,technology-constrained,0.21727822715792078,1.8689845638034832,0.2979616616503351,4.716369215160871,0.2548913988918667,1.9721917540615401,-1.7173003551696735,-1.717300354786566,-1.3845542217505444,-0.9413052699414058
5.854140684454851,0.4,1.0,0.7362825675522155,25.13044466724774,18.503108323328984,1.9656050620385546,0.5421120192812516,0.302440604864197,0.4,0.4,technology-constrained,0.24213861791196,1.8409320988376268,0.2969226456922118,4.716369215160871,0.28400219453396,1.9687521127720773,-1.6847499182381174,-1.6847499175298706,-1.3841850265261522,-0.9399822081035402
5.978545999719478,0.4,1.0,0.737120166841017,25.388915436995237,18.714681582829332,1.9392585131614906,0.5433461403636977,0.302440604864197,0.4,0.4,technology-constrained,0.26700263689915094,1.8131599805516256,0.2958855746570821,4.716369215160871,0.31310504793910515,1.9653039107180394,-1.6521988627789344,-1.652198863255627,-1.3837988336318217,-0.9386521317988893
6.105595030484006,0.4,1.0,0.7379565769742509,25.64937455817457,18.92812465048143,1.91320263205163,0.5445799094995674,0.302440604864197,0.4,0.4,technology-constrained,0.29187028416593863,1.785665931364603,0.29485045590680087,4.716369215160871,0.3421996017942664,1.9618471940288993,-1.619647592234633,-1.6196475904228789,-1.383395654108721,-0.9373150807845397
6.235343957882087,0.4,1.0,0.7387917917434792,25.91182875066741,19.143446390054656,1.8874352034961546,0.5458133115475085,0.302440604864197,0.4,0.4,technology-constrained,0.31674155971365536,1.7584476763401322,0.2938172967328162,4.716369215160871,0.37128549903838964,1.958382009273017,-1.5870965102346275,-1.5870965087039222,-1.382975501029726,-0.9359710806733367
6.367850156942782,0.4,1.0,0.7396258049700495,26.1762846545197,19.36065560872547,1.8619540147691884,0.547046331377627,0.302440604864197,0.4,0.4,technology-constrained,0.34161646349900243,1.7315029434100495,0.2927861043560492,4.716369215160871,0.4003623828806636,1.9549084034552244,-1.554546020574561,-1.554546019577607,-1.3825383873788952,-0.9346201684024001
6.503172221961816,0.4,1.0,0.7404586105058344,26.442748828786296,19.57976105571664,1.836756855845765,0.5482789538721963,0.302440604864197,0.4,0.4,technology-constrained,0.3664949954331802,1.7048294635975885,0.2917568859268311,4.716369215160871,0.42942989681716737,1.9514264240145316,-1.5219965271973641,-1.5219965268098432,-1.3820843272449588,-0.9332623780777815
6.641369992411992,0.4,1.0,0.7412902022328907,26.71122775035937,19.800771420951616,1.811841519611643,0.5495111639264499,0.302440604864197,0.4,0.4,technology-constrained,0.3913771553828429,1.6784249712362649,0.29072964852477384,4.716369215160871,0.4584876846496334,1.9479361188215518,-1.4894484341719183,-1.4894484346550383,-1.3816133355604163,-0.9318977438166341
6.782504579404236,0.4,1.0,0.7421205740641406,26.98172781282226,20.02369533369415,1.7872058020726693,0.5507429464492924,0.302440604864197,0.4,0.4,technology-constrained,0.416262943169329,1.6522872041884031,0.289704399158715,4.716369215160871,0.4875353905021774,1.9444375361761062,-1.4569021456739288,-1.4569021454580164,-1.3811254278850436,-0.930526302544976
6.926638392710965,0.4,1.0,0.7429497199434294,27.25425532529665,20.248541361197354,1.7628475025607786,0.5519742863640608,0.302440604864197,0.4,0.4,technology-constrained,0.4411523585689441,1.626413904060241,0.2886811447666226,4.716369215160871,0.5165726588392351,1.940930724804638,-1.4243580659654027,-1.4243580640949103,-1.3806206209054925,-0.9291480883910629
7.073835168363705,0.4,1.0,0.7437776338458097,27.528816511299972,20.475318007349806,1.7387644239380775,0.553205168609262,0.302440604864197,0.4,0.4,technology-constrained,0.46604540131285654,1.6008028164151342,0.28765989221552585,4.716369215160871,0.5455991344830126,1.9374157338576432,-1.3918165993746308,-1.3918165977511163,-1.380098932352025,-0.9277631325965706
7.224159996837185,0.4,1.0,0.7446043097775978,27.80541750760435,20.704033711326215,1.714954372798258,0.5544355781393339,0.302440604864197,0.4,0.4,technology-constrained,0.4909420710873773,1.575451690984063,0.28664064830142955,4.716369215160871,0.5746144626313677,1.93389261290699,-1.3592781502756224,-1.3592781517468564,-1.3795603806099341,-0.9263714692675505
7.377679351832375,0.4,1.0,0.7454297417767719,28.084064363108524,20.934696846233717,1.6914151596661924,0.5556654999253712,0.302440604864197,0.4,0.4,technology-constrained,0.5158423675336641,1.550358281874348,0.28562341974926136,4.716369215160871,0.6036182888749776,1.9303614119432788,-1.3267431230683013,-1.3267431229424531,-1.37900498394794,-0.9249731439120444
7.5344611196711995,0.4,1.0,0.7462539239131982,28.364763037713352,21.16731571776251,1.668144599194912,0.5568949189558684,0.302440604864197,0.4,0.4,technology-constrained,0.5407462902477151,1.5255203477757195,0.2846082132128095,4.716369215160871,0.6326102592148287,1.9268221813731174,-1.2942119221582886,-1.294211921387678,-1.3784327629273727,-0.923568184918455
7.694574629315879,0.4,1.0,0.7470768502888048,28.64751940120267,21.401898562838763,1.6451405103600976,0.5581238202374633,0.302440604864197,0.4,0.4,technology-constrained,0.565653838780448,1.5009356521638866,0.28359503527466334,4.716369215160871,0.6615900200797599,1.923274972016336,-1.261684951936576,-1.2616849507818273,-1.377843738209483,-0.9221566292461069
7.858090683026226,0.4,1.0,0.7478985150377477,28.93233923213104,21.638453548279628,1.6224007166521612,0.5593521887956799,0.302440604864197,0.4,0.4,technology-constrained,0.5905650126377866,1.4766019635016803,0.28258389244615834,4.716369215160871,0.6905572183439813,1.9197198351031584,-1.2291626167591772,-1.2291626170890524,-1.3772379315823977,-0.9207385110010512
8.025081587668435,0.4,1.0,0.7487189123266991,29.219228216721692,21.87698876944888,1.5999230462661056,0.5605800096756604,0.302440604864197,0.4,0.4,technology-constrained,0.6154798112805522,1.452517055437971,0.2815747911673337,4.716369215160871,0.7195115013443366,1.9161568222713559,-1.1966453209270194,-1.1966453202338911,-1.3766153649674704,-0.9193138728158522
8.195621186689225,0.4,1.0,0.7495380363550155,29.508191947769134,22.117512248916636,1.577705332288739,0.5618072679429041,0.302440604864197,0.4,0.4,technology-constrained,0.6403982341245418,1.428678707003915,0.2805677378068874,4.716369215160871,0.7484525168977375,1.9125859855633291,-1.1641334686655918,-1.1641334684231452,-1.3759760620568604,-0.9178827459543902
8.369784892769424,0.4,1.0,0.7503558813549653,29.7992359235511,22.360031935121313,1.5557454128835382,0.5630339486840015,0.302440604864197,0.4,0.4,technology-constrained,0.6653202805405174,1.4050847028068323,0.27956273866214015,4.716369215160871,0.7773799133184536,1.9090073774231637,-1.1316274641047102,-1.1316274637573898,-1.375320046681505,-0.9164451702070585
8.547649721171487,0.4,1.0,0.7511724415920706,30.092365546751115,22.604555701032645,1.534041131473196,0.5642600370073555,0.302440604864197,0.4,0.4,technology-constrained,0.6902459498539937,1.3817328332217629,0.27855979995901126,4.716369215160871,0.806293339435127,1.9054210506936626,-1.0991277112585356,-1.0991277105798503,-1.3746473437492577,-0.9150011825220793
8.72929432379568,0.4,1.0,0.7519877113649942,30.38758612337913,22.85109134282557,1.5125903369190092,0.5654855180439381,0.302440604864197,0.4,0.4,technology-constrained,0.7151752413457895,1.3586208945797897,0.2775589278519704,4.716369215160871,0.8351924446086325,1.9018270586132349,-1.0666346140046024,-1.0666346151211314,-1.3739579792393373,-0.9135508170166061
8.91479902395999,0.4,1.0,0.7528016850061057,30.684902861715965,23.099646578546757,1.4913908836987502,0.5667103769479903,0.302440604864197,0.4,0.4,technology-constrained,0.7401081542514443,1.3357466893548962,0.2765601284240383,4.716369215160871,0.8640768787485711,1.898225454812902,-1.034148576064331,-1.0341485756182323,-1.3732519790476958,-0.9120941191431696
9.104245851919133,0.4,1.0,0.753614356881426,30.984320871252766,23.350229046795484,1.4704406320811323,0.5679345988977709,0.302440604864197,0.4,0.4,technology-constrained,0.7650446877616681,1.3131080263473183,0.2755634076867512,4.716369215160871,0.8929462923309175,1.8946162933131072,-1.0016700009821897,-1.0016700002779544,-1.37252937103538,-0.9106311201767524
9.297718581138339,0.4,1.0,0.7544257213909695,31.285845161648236,23.602846305401982,1.449737448298298,0.5691581690962688,0.302440604864197,0.4,0.4,technology-constrained,0.7899848410221253,1.2907027208649393,0.27456877158015724,4.716369215160871,0.9218003364148366,1.890999628520589,-0.9691992921057524,-0.9691992915339397,-1.3717901832410726,-0.9091618599077477
9.495302765338037,0.4,1.0,0.755235772968913,31.58948064169144,23.85750583011344,1.4292792047155138,0.5703810727719297,0.302440604864197,0.4,0.4,technology-constrained,0.8149286131335134,1.268528594901837,0.27357622597280556,4.716369215160871,0.9506386626598087,1.887375515225162,-0.9367368525653532,-0.9367368533297337,-1.3710344447082077,-0.9076863752843777
9.697085776325745,0.4,1.0,0.7560445060837089,31.89523211827282,24.114215013285833,1.409063779998246,0.5716032951793834,0.302440604864197,0.4,0.4,technology-constrained,0.8398760031517227,1.246583477314175,0.2725857766617366,4.716369215160871,0.9794609233427756,1.8837440085964487,-0.9042830852536732,-0.9042830858341232,-1.3702621848910022,-0.9062047089392066
9.903156842631912,0.4,1.0,0.7568519152384856,32.20310429537166,24.37298116257592,1.38908905927704,0.5728248216001444,0.302440604864197,0.4,0.4,technology-constrained,0.8648270100875273,1.224865203993895,0.27159742937249715,4.716369215160871,1.0082667713746942,1.8801051641806412,-0.871838392805947,-0.8718383929240402,-1.369473434498225,-0.9047168978204566
10.11360708896681,0.4,1.0,0.7576579949709312,32.51310177304149,24.63381149964777,1.3693529343091462,0.5740456373433559,0.302440604864197,0.4,0.4,technology-constrained,0.8897816329071215,1.2033716180390575,0.27061118975912396,4.716369215160871,1.0370558603180304,1.876459037897091,-0.8394031775790605,-0.8394031785874388,-1.3686682250824143,-0.9032229788763501
10.328529576515916,0.4,1.0,0.75846273985375,32.825229046419174,24.89671315887498,1.3498533036383047,0.5752657277464803,0.302440604864197,0.4,0.4,technology-constrained,0.9147398705317151,1.1821005699223714,0.2696270634041722,4.716369215160871,1.0658278444030702,1.8728056860350026,-0.8069778416319324,-0.8069778403507754,-1.3678465882738242,-0.9017229975927242
10.548019344091617,0.4,1.0,0.7592661444948325,33.13949050473811,25.16169318605403,1.3305880727515527,0.5764850781760116,0.302440604864197,0.4,0.4,technology-constrained,0.9397017218375971,1.1610499176566706,0.2686450558187293,4.716369215160871,1.0945823785447475,1.8691451652500257,-0.7745627867052782,-0.7745627858657399,-1.3670085577566213,-0.900216985211255
10.772173450159416,0.4,1.0,0.7600682035371407,33.45589043034462,25.428758537128978,1.3115551542330746,0.5777036740282111,0.302440604864197,0.4,0.4,technology-constrained,0.9646671856566673,1.1402175269573573,0.2676651724424125,4.716369215160871,1.123319118359927,1.8654775325607178,-0.7421584142007909,-0.7421584144129411,-1.3661541669818253,-0.8987049843756089
11.001091015757195,0.4,1.0,0.7608689116593914,33.774432997745386,25.697916076908633,1.292752467916444,0.5789215007297708,0.302440604864197,0.4,0.4,technology-constrained,0.9896362607756495,1.1196012714032872,0.26668741864342754,4.716369215160871,1.1520377201831147,1.861802845345189,-0.7097651251620742,-0.7097651250953517,-1.365283450321941,-0.8971870377183498
11.23487326832661,0.4,1.0,0.7616682635757726,34.09512227264205,25.969172577807996,1.2741779410330336,0.5801385437385567,0.302440604864197,0.4,0.4,technology-constrained,1.0146089459369003,1.0991990325936596,0.26571179971856435,4.716369215160871,1.1807378410839322,1.8581211613374509,-0.6773833202535187,-0.6773833189255285,-1.3643964431486741,-0.8956631850298712
11.473623586475894,0.4,1.0,0.7624662540363965,34.417962210995455,26.24253471858355,1.2558295083587152,0.5813547885442857,0.302440604864197,0.4,0.4,technology-constrained,1.0395852398379986,1.079008700303239,0.26473832089324983,4.716369215160871,1.2094191388831323,1.8544325386239244,-0.6450133997407921,-0.6450134002689012,-1.363493182038322,-0.8941334604273264
